,상호명,상권업종대분류명,표준산업분류명,시군구명,도로명주소,경도,위도
6854,다솜헬스케어,소매,건강 보조식품 소매업,기장군,부산광역시 기장군 기장읍 차성로 436,129.217809448533,35.2544728358494
6855,남해부동산,소매,기타 음ㆍ식료품 위주 종합 소매업,수영구,부산광역시 수영구 광안해변로307번길 42,129.12623817078,35.1588582104426
6856,오성희점핑&힐링다이어트,소매,건강 보조식품 소매업,금정구,부산광역시 금정구 금강로 494,129.088035924999,35.2514367792018
6857,부스트리퀴드,소매,기타 음ㆍ식료품 위주 종합 소매업,해운대구,부산광역시 해운대구 재반로 236-1,129.13140555463,35.1983086163887
6858,과일파는고릴라,소매,"채소, 과실 및 뿌리작물 소매업",해운대구,부산광역시 해운대구 재반로 209-1,129.130638312571,35.196035293116
6859,신신유통,소매,기타 음ㆍ식료품 위주 종합 소매업,부산진구,부산광역시 부산진구 백양대로60번길 32,129.042653235419,35.1637708361437
6860,시민떡집,음식,떡류 제조업,부산진구,부산광역시 부산진구 양정로 5,129.07420692663,35.1734735323769
6861,공오일마트,소매,슈퍼마켓,남구,부산광역시 남구 수영로 30-9,129.071334657259,35.1361002383586
6862,하츄마트,소매,기타 음ㆍ식료품 위주 종합 소매업,북구,부산광역시 북구 금곡대로 215-1,129.011704259225,35.2279599198228
6863,"채소,과일",소매,"채소, 과실 및 뿌리작물 소매업",동구,부산광역시 동구 중앙대로231번길 30,129.039562948346,35.1184301038104
6864,금성고매점,소매,기타 음ㆍ식료품 위주 종합 소매업,동구,부산광역시 동구 증산로 83,129.051531867769,35.1346511726289
6865,부천중동해링턴디앤씨,소매,기타 음ㆍ식료품 위주 종합 소매업,남구,부산광역시 남구 홍곡로 15-16,129.082129925147,35.1168677175145
6866,덕포상사,소매,"채소, 과실 및 뿌리작물 소매업",사상구,부산광역시 사상구 사상로285번길 15,128.981680587962,35.1704007565731
6867,삼시세끼유통,소매,기타 식료품 소매업,남구,부산광역시 남구 용주로6번길 30,129.111251209346,35.1116646058271
6868,단풍이복권,소매,기타 음ㆍ식료품 위주 종합 소매업,기장군,부산광역시 기장군 정관읍 달산길 11,129.182093249754,35.319301356568
6869,탑세일마트,소매,슈퍼마켓,중구,부산광역시 중구 영주로 52,129.030497417366,35.1120264391265
6870,크립톤엑스,소매,기타 식료품 소매업,영도구,부산광역시 영도구 태종로105번길 37-2,129.043177047062,35.0929795356957
6871,제이씨미트장전,소매,육류 소매업,금정구,부산광역시 금정구 금강로 379,129.086230960666,35.2421598009657
6872,통영한려유통,소매,건어물 및 젓갈류 소매업,수영구,부산광역시 수영구 망미로22번길 39-6,129.102459595029,35.1707048184533
6873,한바다수산,소매,"신선, 냉동 및 기타 수산물 소매업",사하구,부산광역시 사하구 사하로198번길 30,128.995268103931,35.0998453412352
6874,하나수산,소매,"신선, 냉동 및 기타 수산물 소매업",동래구,부산광역시 동래구 사직북로57번길 30,129.058483537615,35.1986435014659
6875,덕비잡화,소매,기타 음ㆍ식료품 위주 종합 소매업,사하구,부산광역시 사하구 장림번영로 22,128.967767075537,35.0809490553286
6876,언양건어물,소매,건어물 및 젓갈류 소매업,해운대구,부산광역시 해운대구 윗반송로51번길 84-28,129.156716500109,35.2307803416479
6877,풀앤프레쉬,소매,육류 소매업,수영구,부산광역시 수영구 과정로41번길 13,129.106786602263,35.1748928568697
6878,원스탑마트,소매,슈퍼마켓,사하구,부산광역시 사하구 원양로 379,129.005792390122,35.0842452777281
6879,아이마트센텀,소매,슈퍼마켓,해운대구,부산광역시 해운대구 해운대로76번길 16,129.119338646789,35.1904074860505
6880,성보유통,소매,조리 반찬류 소매업,부산진구,부산광역시 부산진구 진남로356번길 90,129.072078119674,35.1601608395226
6881,화영상사,소매,건어물 및 젓갈류 소매업,금정구,부산광역시 금정구 서부로 23-3,129.103267709752,35.2158747602244
6882,더더모이세,소매,조리 반찬류 소매업,부산진구,부산광역시 부산진구 당감로16번길 39-2,129.041785830392,35.1637512567212
6883,뉴G플러스마트,소매,슈퍼마켓,해운대구,부산광역시 해운대구 해운대로81번가길 47,129.124635438927,35.19152119379
6884,동양마트,소매,기타 음ㆍ식료품 위주 종합 소매업,부산진구,부산광역시 부산진구 엄광로 391-1,129.047876884942,35.1516921637955
6885,발란스큐부산본부,소매,"빵류, 과자류 및 당류 소매업",북구,부산광역시 북구 만덕대로65번길 3,129.011846972839,35.2120221910541
6886,진경FNC,소매,기타 식료품 소매업,부산진구,부산광역시 부산진구 대학로 49-1,129.035315285166,35.1512052306952
6887,미니점빵,소매,기타 음ㆍ식료품 위주 종합 소매업,수영구,부산광역시 수영구 광안해변로277번길 29,129.123933038872,35.1572481096306
6888,수산,소매,"신선, 냉동 및 기타 수산물 소매업",해운대구,부산광역시 해운대구 해운대로 635-7,129.159640606836,35.1644741768727
6889,초량시장알뜰장터,소매,"채소, 과실 및 뿌리작물 소매업",동구,부산광역시 동구 초량로13번길 26,129.039710450351,35.1179510967509
6890,우리동네장터,소매,"채소, 과실 및 뿌리작물 소매업",영도구,부산광역시 영도구 동삼로 87-1,129.070584021581,35.0812387625547
6891,탑플라자정육점,소매,육류 소매업,해운대구,부산광역시 해운대구 재반로84번길 17,129.126183046534,35.1867024514645
6892,부산주당,소매,기타 음ㆍ식료품 위주 종합 소매업,영도구,부산광역시 영도구 태종로105번길 37-3,129.042977708969,35.0928280119734
6893,영월농산물,소매,"채소, 과실 및 뿌리작물 소매업",금정구,부산광역시 금정구 서동시장뒷길 84,129.100567228775,35.217611960748
6894,건아상회,소매,조리 반찬류 소매업,북구,부산광역시 북구 구남언덕로 1,128.995138133019,35.2027411412525
6895,탑훼밀리마트,소매,슈퍼마켓,남구,부산광역시 남구 수영로 345,129.103877988725,35.1399996366873
6896,금강,소매,기타 음ㆍ식료품 위주 종합 소매업,부산진구,부산광역시 부산진구 백양산로53번길 24,129.029808009429,35.1731470354884
6897,대영상회,소매,기타 음ㆍ식료품 위주 종합 소매업,사상구,부산광역시 사상구 삼덕로46번안길 19,128.980172371207,35.1718732341405
6898,싱싱정육점,소매,육류 소매업,금정구,부산광역시 금정구 금강로565번길 54,129.08501359549,35.2588191401674
6899,헬스플러스,소매,건강 보조식품 소매업,사상구,부산광역시 사상구 사상로 200,128.98463188926,35.162976325387
6900,상회,소매,"채소, 과실 및 뿌리작물 소매업",중구,부산광역시 중구 보수대로 94,129.02183275032,35.1042305376697
6901,장독간,소매,"채소, 과실 및 뿌리작물 소매업",해운대구,부산광역시 해운대구 우동1로20번길 69,129.159884904528,35.1654453292866
6902,해동반찬,소매,조리 반찬류 소매업,부산진구,부산광역시 부산진구 백양관문로 3,129.031061597844,35.1593991306398
6903,씨엔씨,소매,육류 소매업,금정구,부산광역시 금정구 부곡로 50,129.089127954976,35.2205187063366
6904,아이씨유통,소매,"빵류, 과자류 및 당류 소매업",연제구,부산광역시 연제구 아시아드대로 83,129.066972573589,35.1919618402781
6905,예담반찬,소매,조리 반찬류 소매업,해운대구,부산광역시 해운대구 아랫반송로21번길 135,129.148562255287,35.2290101779264
6906,한성마트,소매,기타 음ㆍ식료품 위주 종합 소매업,북구,부산광역시 북구 만덕대로65번길 49,129.011124668314,35.2140022670227
6907,밀면제작소,소매,조리 반찬류 소매업,기장군,부산광역시 기장군 기장읍 차성로 276,129.213723820608,35.2420840911427
6908,정담정육점,소매,육류 소매업,해운대구,부산광역시 해운대구 반여로 64,129.123010859708,35.1971428565083
6909,영도우리마트,소매,슈퍼마켓,영도구,부산광역시 영도구 절영로 531,129.073296326697,35.0739945538629
6910,참새방아,소매,기타 음ㆍ식료품 위주 종합 소매업,북구,부산광역시 북구 효열로 256,129.021161617777,35.2681903478529
6911,농심구내매점,소매,기타 음ㆍ식료품 위주 종합 소매업,강서구,부산광역시 강서구 녹산산단261로73번길 48,128.840081658513,35.0958367634087
6912,두부선생,소매,조리 반찬류 소매업,사하구,부산광역시 사하구 장림로184번길 6,128.968857590071,35.0822924657474
6913,연동집알뜰장터,소매,"채소, 과실 및 뿌리작물 소매업",연제구,부산광역시 연제구 연동로8번길 9,129.092981402692,35.1884037875697
6914,행복밥상금계리,소매,조리 반찬류 소매업,기장군,부산광역시 기장군 정관읍 모전2길 18,129.169855488731,35.3355005782194
6915,점핑다이어트,소매,건강 보조식품 소매업,해운대구,부산광역시 해운대구 재반로84번길 8,129.125978973516,35.186235630691
6916,일심식품,소매,"채소, 과실 및 뿌리작물 소매업",금정구,부산광역시 금정구 중앙대로1945번길 27,129.089693682439,35.2578937365648
6917,삼남매푸드,소매,"채소, 과실 및 뿌리작물 소매업",강서구,부산광역시 강서구 대저로89번가길 47,128.965543653197,35.2177455659933
6918,청년과일,소매,"채소, 과실 및 뿌리작물 소매업",동래구,부산광역시 동래구 반송로 216,129.097990841428,35.200022370979
6919,메가쓰리팝,소매,기타 음ㆍ식료품 위주 종합 소매업,부산진구,부산광역시 부산진구 서전로10번길 61,129.06037819234,35.1551348885738
6920,예능,소매,건강 보조식품 소매업,사상구,부산광역시 사상구 삼덕로 57,128.983241466296,35.1742190360759
6921,더마트,소매,슈퍼마켓,강서구,부산광역시 강서구 대저로 267,128.981614726358,35.2133076766357
6922,마산상회,소매,"신선, 냉동 및 기타 수산물 소매업",수영구,부산광역시 수영구 민락수변로 1,129.123844137728,35.1555723566448
6923,프레쉬푸드마켓,소매,슈퍼마켓,북구,부산광역시 북구 상학산복길 23,129.032625600028,35.2153711766352
6924,신앙촌상회,소매,기타 식료품 소매업,부산진구,부산광역시 부산진구 대학로 11-10,129.037668285571,35.1541416779162
6925,조개대교,소매,"신선, 냉동 및 기타 수산물 소매업",영도구,부산광역시 영도구 태종로 54-1,129.037082139757,35.0932030863379
6926,유진떡방앗간,음식,떡류 제조업,금정구,부산광역시 금정구 서부곡로5번길 32,129.090555076618,35.2245620673549
6927,정관장홍삼,소매,건강 보조식품 소매업,부산진구,부산광역시 부산진구 동평로 412,129.069727392431,35.1734320502336
6928,오케이플러스마트,소매,육류 소매업,해운대구,부산광역시 해운대구 신반송로 151,129.162603275284,35.2291375291158
6929,아이스크림할인점지사점,소매,"빵류, 과자류 및 당류 소매업",강서구,부산광역시 강서구 과학산단2로20번길 44-1,128.835573089176,35.1505478774431
6930,가비떡방,음식,떡류 제조업,기장군,부산광역시 기장군 기장읍 읍내로 59,129.210840438999,35.2454570337272
6931,광선회센타,소매,"신선, 냉동 및 기타 수산물 소매업",북구,부산광역시 북구 금곡대로303번길 80,129.009378118269,35.2361639259841
6932,꽃과나비,소매,기타 음ㆍ식료품 위주 종합 소매업,남구,부산광역시 남구 우암로 144,129.080544158736,35.1230564236649
6933,동래전통어묵,소매,기타 식료품 소매업,동래구,부산광역시 동래구 동래시장길 15-3,129.085401013539,35.2037684508131
6934,참맛우리김,소매,기타 식료품 소매업,해운대구,부산광역시 해운대구 대천로106번길 26-2,129.174781184177,35.1739009347901
6935,가족인삼,소매,건강 보조식품 소매업,부산진구,부산광역시 부산진구 중앙대로783번길 23,129.060933571718,35.1632515672968
6936,늘푸릇,소매,"빵류, 과자류 및 당류 소매업",금정구,부산광역시 금정구 금강로 466,129.088420546996,35.2489725640847
6937,신선활어소매점,소매,"신선, 냉동 및 기타 수산물 소매업",기장군,부산광역시 기장군 기장읍 읍내로104번길 16,129.214890760004,35.2437128640563
6938,롯데슈퍼마켓,소매,기타 음ㆍ식료품 위주 종합 소매업,동래구,부산광역시 동래구 여고로63번길 61,129.069754032046,35.1989230417026
6939,원이채소,소매,"채소, 과실 및 뿌리작물 소매업",영도구,부산광역시 영도구 절영로35번길 56,129.042087050262,35.0900593470563
